,Player_ID,GAME_DATE,MIN,REB,FGA,DAYS_REST
1309,201933,2012-12-08,29,8,17,-1
1310,201933,2012-12-05,28,13,13,-3
1311,201933,2012-12-03,37,11,20,-2
1312,201933,2012-12-01,29,9,10,-2
1313,201933,2012-11-28,33,6,17,-3
1314,201933,2012-11-26,35,6,9,-2
1315,201933,2012-11-24,34,11,17,-2
1316,201933,2012-11-23,37,8,10,-1
1317,201933,2012-11-21,39,6,16,-2
1318,201933,2012-11-19,34,12,18,-2
1319,201933,2012-11-17,33,10,18,-2
1320,201933,2012-11-14,30,14,16,-3
1321,201933,2012-11-11,30,6,11,-3
1322,201933,2012-11-08,26,10,9,-3
1323,201933,2012-11-07,30,10,16,-1
1324,201933,2012-11-05,35,6,14,-2
1325,201933,2012-11-03,38,11,12,-2
1326,201933,2012-11-02,33,8,15,-1
1327,201933,2012-10-31,32,7,10,-2
1328,201572,2013-04-17,21,9,15,0
1329,201572,2013-04-14,27,5,19,-3
1330,201572,2013-04-12,36,6,16,-2
1331,201572,2013-04-10,30,4,14,-2
1332,201572,2013-04-09,26,11,22,-1
1333,201572,2013-04-06,33,5,14,-3
1334,201572,2013-04-04,37,5,19,-2
1335,201572,2013-04-03,26,6,9,-1
1336,201572,2013-03-30,32,7,16,-4
1337,201572,2013-03-29,23,7,15,-1
1338,201572,2013-03-27,31,5,22,-2
1339,201572,2013-03-24,33,5,16,-3
1340,201572,2013-03-23,33,2,14,-1
1341,201572,2013-03-20,37,11,22,-3
1342,201572,2013-03-18,23,7,10,-2
1343,201572,2013-03-17,35,6,19,-1
1344,201572,2013-03-12,32,5,15,-5
1345,201572,2013-03-11,33,6,13,-1
1346,201572,2013-03-09,28,9,16,-2
1347,201572,2013-03-08,32,7,11,-1
1348,201572,2013-03-06,33,5,7,-2
1349,201572,2013-03-02,34,3,16,-4
1350,201572,2013-03-01,34,9,14,-1
1351,201572,2013-02-26,31,7,14,-3
1352,201572,2013-02-24,26,4,10,-2
1353,201572,2013-02-22,35,6,21,-2
1354,201572,2013-02-20,23,1,13,-2
1355,201572,2013-02-19,34,9,17,-1
1356,201572,2013-02-13,39,8,15,-6
1357,201572,2013-02-11,42,8,19,-2
1358,201572,2013-02-10,34,9,13,-1
1359,201572,2013-02-08,32,8,11,-2
1360,201572,2013-02-06,30,9,14,-2
1361,201572,2013-02-05,40,11,25,-1
1362,201572,2013-02-01,29,4,16,-4
1363,201572,2013-01-30,32,7,13,-2
1364,201572,2013-01-28,28,5,8,-2
1365,201572,2013-01-26,33,7,13,-2
1366,201572,2013-01-25,27,4,15,-1
1367,201572,2013-01-23,26,7,16,-2
1368,201572,2013-01-21,34,11,13,-2
1369,201572,2013-01-18,32,6,12,-3
1370,201572,2013-01-16,29,9,14,-2
1371,201572,2013-01-15,29,9,12,-1
1372,201572,2013-01-13,29,9,14,-2
1373,201572,2013-01-11,35,8,16,-2
1374,201572,2013-01-08,23,2,10,-3
1375,201572,2013-01-05,16,5,12,-3
1376,201572,2013-01-04,44,13,15,-1
1377,201572,2013-01-02,29,5,17,-2
1378,201572,2012-12-31,22,5,11,-2
1379,201572,2012-12-29,36,11,20,-2
1380,201572,2012-12-28,27,11,12,-1
1381,201572,2012-12-26,29,10,18,-2
1382,201572,2012-12-25,37,8,12,-1
1383,201572,2012-12-23,27,7,14,-2
1384,201572,2012-12-19,29,10,18,-4
1385,201572,2012-12-18,30,5,12,-1
1386,201572,2012-12-15,25,10,17,-3
1387,201572,2012-12-14,24,4,10,-1
1388,201572,2012-11-28,17,10,10,-16
1389,201572,2012-11-26,38,11,20,-2
1390,201572,2012-11-25,28,8,14,-1
1391,201572,2012-11-23,33,5,24,-2
1392,201572,2012-11-21,28,3,16,-2
1393,201572,2012-11-20,37,7,18,-1
1394,201572,2012-11-18,28,5,14,-2
1395,201572,2012-11-15,35,6,14,-3
1396,201572,2012-11-13,29,7,14,-2
1397,201572,2012-11-11,35,3,18,-2
1398,201572,2012-11-09,24,10,7,-2
1399,201572,2012-11-07,21,7,8,-2
1400,201572,2012-11-05,32,8,14,-2
1401,201572,2012-11-03,32,5,17,-2
1402,1718,2013-04-17,14,1,7,0
1403,1718,2013-04-13,27,6,12,-4
1404,1718,2013-04-10,33,3,11,-3
1405,1718,2013-04-07,30,4,13,-3
1406,1718,2013-04-03,33,3,14,-4
1407,1718,2013-03-31,32,15,16,-3
1408,1718,2013-03-29,38,10,18,-2
1409,1718,2013-03-27,36,10,16,-2
1410,1718,2013-03-26,36,6,10,-1
1411,1718,2013-03-23,32,6,17,-3
1412,1718,2013-03-22,35,5,9,-1
1413,1718,2013-03-20,33,2,17,-2
1414,1718,2013-03-18,40,8,11,-2
1415,1718,2013-03-16,23,6,7,-2
1416,1718,2013-03-13,24,4,6,-3
1417,1718,2013-03-10,35,4,12,-3
1418,1718,2013-03-08,39,7,16,-2
1419,1718,2013-03-06,34,8,15,-2
1420,1718,2013-03-05,30,11,10,-1
1421,1718,2013-03-01,36,8,15,-4
1422,1718,2013-02-25,39,7,20,-4
1423,1718,2013-02-24,32,7,16,-1
1424,1718,2013-02-22,26,5,5,-2
1425,1718,2013-02-20,33,4,17,-2
1426,1718,2013-02-19,35,6,14,-1
1427,1718,2013-02-13,34,6,12,-6
1428,1718,2013-02-11,29,8,12,-2
1429,1718,2013-02-10,54,14,20,-1
1430,1718,2013-02-07,30,7,17,-3
1431,1718,2013-02-06,37,11,11,-1
1432,1718,2013-02-03,36,5,16,-3
1433,1718,2013-02-01,29,11,10,-2
1434,1718,2013-01-30,31,10,9,-2
1435,1718,2013-01-27,49,13,16,-3
1436,1718,2013-01-25,40,6,13,-2
1437,1718,2013-01-24,37,6,15,-1
1438,1718,2013-01-22,37,7,15,-2
1439,1718,2013-01-20,36,8,10,-2
1440,1718,2013-01-18,34,6,17,-2
1441,1718,2013-01-16,31,10,16,-2
1442,1718,2013-01-14,32,4,16,-2
1443,1718,2013-01-11,29,6,14,-3
1444,1718,2013-01-09,24,7,10,-2
1445,1718,2013-01-07,28,3,18,-2
1446,1718,2013-01-05,36,9,20,-2
1447,1718,2013-01-04,29,6,10,-1
1448,1718,2013-01-02,34,7,14,-2
1449,1718,2012-12-30,25,1,15,-3
1450,1718,2012-12-29,33,4,20,-1
1451,1718,2012-12-27,27,2,13,-2
1452,1718,2012-12-25,31,5,10,-2
1453,1718,2012-12-21,43,12,23,-4
1454,1718,2012-12-19,34,8,16,-2
1455,1718,2012-12-18,31,3,10,-1
1456,1718,2012-12-15,30,5,13,-3
1457,1718,2012-12-14,41,7,18,-1
1458,1718,2012-12-12,44,6,25,-2
1459,1718,2012-12-08,33,3,11,-4
1460,1718,2012-12-07,45,4,24,-1
1461,1718,2012-12-05,25,4,15,-2
1462,1718,2012-12-01,37,5,16,-4
1463,1718,2012-11-30,27,8,7,-1
1464,1718,2012-11-28,39,9,13,-2
1465,1718,2012-11-25,37,5,17,-3
1466,1718,2012-11-23,31,4,16,-2
1467,1718,2012-11-21,36,0,11,-2
1468,1718,2012-11-18,30,4,13,-3
1469,1718,2012-11-17,25,6,15,-1
1470,1718,2012-11-15,34,7,12,-2
1471,1718,2012-11-14,29,2,17,-1
1472,1718,2012-11-12,33,6,13,-2
1473,1718,2012-11-10,35,9,18,-2
1474,1718,2012-11-09,36,4,16,-1
1475,1718,2012-11-07,41,10,12,-2
1476,1718,2012-11-03,35,7,22,-4
1477,1718,2012-11-02,28,6,11,-1
1478,1718,2012-10-30,41,5,15,-3
1479,201943,2013-04-17,23,2,14,0
1480,201943,2013-04-15,29,3,11,-2
1481,201943,2013-04-10,6,0,2,-5
1482,201943,2013-04-09,36,3,16,-1
1483,201943,2013-04-06,28,2,14,-3
1484,201943,2013-04-05,37,4,20,-1
1485,201943,2013-04-03,36,3,14,-2
1486,201943,2013-04-01,24,3,15,-2
1487,201943,2013-03-30,38,1,13,-2
1488,201943,2013-03-28,32,2,14,-2
1489,201943,2013-03-27,17,0,3,-1
1490,201943,2013-03-24,43,3,15,-3
1491,201943,2013-03-22,31,2,15,-2
1492,201943,2013-03-20,39,1,18,-2
1493,201943,2013-03-19,39,4,20,-1
1494,201943,2013-03-17,44,2,15,-2
1495,201943,2013-03-15,41,5,15,-2
1496,201943,2013-03-13,41,3,8,-2
1497,201943,2013-03-12,27,5,7,-1
1498,201943,2013-03-10,37,1,11,-2
1499,201943,2013-03-09,43,3,16,-1
1500,201943,2013-03-06,39,1,12,-3
1501,201943,2013-03-04,47,1,14,-2
1502,201943,2013-03-02,45,5,12,-2
1503,201943,2013-02-27,30,4,8,-3
1504,201943,2013-02-26,32,3,11,-1
1505,201943,2013-02-23,30,2,11,-3
1506,201943,2013-02-20,42,2,18,-3
1507,201943,2013-02-19,48,6,26,-1
1508,201943,2013-02-13,42,4,21,-6
1509,201943,2013-02-11,39,1,17,-2
1510,201943,2013-02-09,38,2,27,-2
1511,201943,2013-02-06,35,5,16,-3
1512,201943,2013-02-05,40,2,15,-1
1513,201943,2013-02-02,33,1,16,-3
1514,201943,2013-02-01,37,1,18,-1
1515,201943,2013-01-30,40,2,18,-2
1516,201943,2013-01-29,30,2,19,-1
1517,201943,2013-01-26,38,6,15,-3
1518,201943,2013-01-25,32,3,19,-1
1519,201943,2013-01-22,39,1,17,-3
1520,201943,2013-01-19,37,2,20,-3
1521,201943,2013-01-17,29,5,14,-2
1522,201943,2013-01-15,29,1,14,-2
1523,201943,2013-01-13,32,4,13,-2
1524,201943,2013-01-11,29,3,13,-2
1525,201943,2013-01-09,40,6,24,-2
1526,201943,2013-01-08,37,3,15,-1
1527,201943,2013-01-05,33,4,15,-3
1528,201943,2013-01-04,38,3,15,-1
1529,201943,2013-01-02,44,0,26,-2
1530,201943,2012-12-30,38,6,12,-3
1531,201943,2012-12-29,42,2,16,-1
1532,201943,2012-12-26,42,4,15,-3
1533,201943,2012-12-22,38,4,13,-4
1534,201943,2012-12-21,48,11,11,-1
1535,201943,2012-12-19,42,7,26,-2
1536,201943,2012-12-18,44,5,22,-1
1537,201943,2012-12-15,31,1,13,-3
1538,201943,2012-12-14,42,1,20,-1
1539,201943,2012-12-12,42,4,21,-2
1540,201943,2012-12-09,41,6,19,-3
1541,201943,2012-12-07,36,2,16,-2
1542,201943,2012-12-05,39,2,15,-2
1543,201943,2012-12-03,43,2,23,-2
1544,201943,2012-12-01,40,6,12,-2
1545,201943,2012-11-30,35,6,19,-1
1546,201943,2012-11-28,29,3,8,-2
1547,201943,2012-11-26,26,1,9,-2
1548,201943,2012-11-24,38,1,20,-2
1549,201943,2012-11-21,49,7,25,-3
1550,201943,2012-11-19,33,4,18,-2
1551,201943,2012-11-17,41,2,16,-2
1552,201943,2012-11-14,29,3,12,-3
1553,201943,2012-11-12,38,5,21,-2
1554,201943,2012-11-10,42,4,11,-2
1555,201943,2012-11-09,31,1,9,-1
1556,201943,2012-11-07,37,3,20,-2
1557,201943,2012-11-03,37,4,13,-4
1558,201943,2012-11-02,29,2,17,-1
