
1/30/13,Knicks,,Jason Kidd,sore lower back (DNP)
1/30/13,Magic,,Glen Davis,fractured left foot (out indefinitely)
1/30/13,Nuggets,,JaVale McGee,left tibia injury (DNP)
1/30/13,Nuggets,,Julyan Stone,placed on IL
1/30/13,Nuggets,JaVale McGee,,activated from IL
1/30/13,Raptors,,Linas Kleiza,sore right knee (DNP)
1/30/13,Raptors,,Mickael Pietrus,left knee tendinitis (DNP)
1/30/13,Spurs,,DeJuan Blair,right knee injury (DNP)
1/30/13,Spurs,,Matt Bonner,right knee injury (DNP)
1/30/13,Wizards,,Bradley Beal,sprained right wrist (DNP)
1/31/13,Mavericks,,Dirk Nowitzki,strained right adductor (DNP)
1/31/13,Warriors,,Stephen Curry,placed on IL with sprained right ankle
1/31/13,Warriors,Andrew Bogut,,activated from IL
2/1/13,76ers,,Jason Richardson,left knee synovitis (DNP)
2/1/13,Blazers,,Joel Freeland,placed on IL
2/1/13,Blazers,Victor Claver,,activated from IL
2/1/13,Bucks,,Joel Przybilla,placed on IL
2/1/13,Bucks,Larry Sanders ,,activated from IL
2/1/13,Bulls,,Carlos Boozer,strained right hamstring (DNP)
2/1/13,Bulls,,Joakim Noah,right foot injury (DNP)
2/1/13,Bulls,,Kirk Hinrich,right elbow injury (DNP)
2/1/13,Cavaliers,,Daniel Gibson,sprained right big toe (DNP)
2/1/13,Cavaliers,Kevin Jones,,activated from IL
2/1/13,Celtics,,Jared Sullinger,placed on IL with surgery on back (out for season)
2/1/13,Celtics,,Rajon Rondo,placed on IL with torn ACL in right knee (out for season)
2/1/13,Celtics,Chris Wilcox,,activated from IL
2/1/13,Celtics,Fab Melo,,activated from IL
2/1/13,Clippers,,Chris Paul,bruised right knee (DNP)
2/1/13,Jazz,,Gordon Hayward,sprained right shoulder (DNP)
2/1/13,Kings,,James Johnson,sinus infection (DNP)
2/1/13,Kings,,Tyler Honeycutt,placed on IL
2/1/13,Kings,John Salmons,,activated from IL
2/1/13,Lakers,,Dwight Howard,torn labrum in right shoulder (DNP)
2/1/13,Magic,,Glen Davis,fractured left foot (DNP)
2/1/13,Mavericks,,Dirk Nowitzki,strained right adductor (DNP)
2/1/13,Pistons,,Jose Calderon,placed on IL
2/1/13,Pistons,Khris Middleton,,activated from IL
2/1/13,Pistons,Viacheslav Kravstov ,,activated from IL
2/1/13,Raptors,,Hamed Haddadi,placed on IL
2/1/13,Raptors,,Linas Kleiza,sore right knee (DNP)
2/1/13,Raptors,Jonas Valanciunas,,activated from IL
2/1/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/1/13,Wizards,,Bradley Beal,sprained right wrist (DNP)
2/1/13,Pacers,,Miles Plumlee,placed on IL
2/2/13,Blazers,,Ronnie Price,placed on IL with sprained right ankle
2/2/13,Blazers,,Wes Matthews Jr.,sprained right ankle (DNP)
2/2/13,Blazers,Joel Freeland,,activated from IL
2/2/13,Bulls,,Carlos Boozer,sore right hamstring (DNP)
2/2/13,Bulls,,Joakim Noah,right foot injury (DNP)
2/2/13,Bulls,,Kirk Hinrich,right elbow injury (DNP)
2/2/13,Cavaliers,,Daniel Gibson,sprained right big toe (DNP)
2/2/13,Hawks,,Devin Harris,sore left foot (DNP)
2/2/13,Hornets,,Eric Gordon,rest / sore back (DNP)
2/2/13,Jazz,,Earl Watson,sore right leg (DNP)
2/2/13,Jazz,,Gordon Hayward,sprained right shoulder (DNP)
2/2/13,Kings,,James Johnson,sinus infection (DNP)
2/2/13,Magic,,Glen Davis,fractured left foot (DNP)
2/2/13,Magic,,Jameer Nelson,bruised left forearm (DNP)
2/2/13,Spurs,,Aron Baynes,placed on IL
2/2/13,Spurs,,Manu Ginobili,sore left hamstring (DNP)
2/2/13,Spurs,Tim Duncan,,activated from IL
2/2/13,Suns,Diante Garrett,,activated from IL
2/2/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/2/13,Warriors,,Jeremy Tyler,placed on IL
2/2/13,Warriors,Stephen Curry,,activated from IL
2/2/13,Wizards,,Bradley Beal,sprained right wrist (DNP)
2/2/13,Wizards,,Trevor Booker,sore left wrist (DNP)
2/3/13,Clippers,,Chris Paul,bruised right knee (DNP)
2/3/13,Lakers,,Dwight Howard,torn labrum in right shoulder (DNP)
2/3/13,Raptors,,Landry Fields,back spasms (DNP)
2/3/13,Raptors,,Linas Kleiza,sore right knee (DNP)
2/4/13,76ers,,Jason Richardson,left knee synovitis (DNP)
2/4/13,Bobcats,,Michael Kidd-Gilchrist,placed on IL with concussion
2/4/13,Bobcats,B.J. Mullens,,activated from IL
2/4/13,Bulls,,Joakim Noah,right foot injury (DNP)
2/4/13,Bulls,,Kirk Hinrich,right elbow injury (DNP)
2/4/13,Clippers,,Blake Griffin,strained right hamstring (DNP)
2/4/13,Clippers,,Chris Paul,bruised right knee (DNP)
2/4/13,Jazz,,Earl Watson,sore right leg (DNP)
2/4/13,Jazz,,Gordon Hayward,sprained right shoulder (DNP)
2/4/13,Magic,,DeQuan Jones,sore left foot (DNP)
2/4/13,Magic,,Glen Davis,fractured left foot (DNP)
2/4/13,Magic,,J.J. Redick,sore right shoulder (DNP)
2/4/13,Magic,,Jameer Nelson,bruised left forearm (DNP)
2/4/13,Mavericks,,Vince Carter,illness (DNP)
2/4/13,Pistons,,Corey Maggette,placed on IL
2/4/13,Pistons,Jose Calderon,,activated from IL
2/4/13,Thunder,Daniel Orton,,activated from IL
2/4/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/4/13,Wizards,,Bradley Beal,sprained right wrist (DNP)
2/4/13,Wizards,,Trevor Booker,sore left wrist (DNP)
2/5/13,76ers,,Thaddeus Young,strained left hamstring (out indefinitely)
2/5/13,Bucks,Joel Przybilla,,activated from IL
2/5/13,Hawks,,Devin Harris,sore left foot (DNP)
2/5/13,Lakers,,Dwight Howard,torn labrum in right shoulder (DNP)
2/5/13,Nets,,Jerry Stackhouse,stiff neck (DNP)
2/5/13,Rockets,,Carlos Delfino,strained right elbow (DNP)
2/5/13,Suns,,Diante Garrett,placed on IL
2/5/13,Suns,Jermaine O'Neal,,activated from IL
2/6/13,76ers,,Jason Richardson,left knee synovitis (DNP)
2/6/13,76ers,,Thaddeus Young,placed on IL with strained left hamstring
2/6/13,Bucks,,Larry Sanders ,placed on IL with bruised back
2/6/13,Bucks,,Luc Mbah a Moute,sore right knee (DNP)
2/6/13,Clippers,,Blake Griffin,strained left hamstring (DNP)
2/6/13,Clippers,,Chris Paul,bruised right kneecap (DNP)
2/6/13,Clippers,,Jamal Crawford,shoulder injury (DNP)
2/6/13,Hawks,,DeShawn Stevenson,right knee injury (DTD)
2/6/13,Heat,,Chris Bosh,placed on IL with flu
2/6/13,Heat,Jarvis Varnado,,activated from IL
2/6/13,Jazz,,Earl Watson,sore right leg (DNP)
2/6/13,Jazz,,Gordon Hayward,sprained right shoulder (DNP)
2/6/13,Lakers,,Pau Gasol,torn plantar fascia in right foot (out indefinitely)
2/6/13,Magic,,Glen Davis,fractured left foot (DNP)
2/6/13,Magic,,Hedo Turkoglu,flu-like symptoms (DNP)
2/6/13,Magic,,J.J. Redick,sore right shoulder (DNP)
2/6/13,Nets,,Jerry Stackhouse,stiff neck (DNP)
2/6/13,Raptors,,Landry Fields,placed on IL with back spasms
2/6/13,Raptors,Andrea Bargnani,,activated from IL
2/6/13,Rockets,,Carlos Delfino,strained right elbow (DNP)
2/6/13,Spurs,,Manu Ginobili,sore left hamstring (DNP)
2/6/13,Spurs,,Tim Duncan,placed on IL with sprained left knee
2/6/13,Timberwolves,,Andrei Kirilenko,sprained right quadricep (DNP)
2/6/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/6/13,Warriors,,Andrew Bogut,placed on IL with sore ankle
2/6/13,Warriors,,Jarrett Jack,right shoulder injury (DNP)
2/6/13,Warriors,Jeremy Tyler,,activated from IL
2/6/13,Wizards,,Bradley Beal,sprained right wrist (DNP)
2/6/13,Wizards,,Trevor Booker,sore left wrist (DNP)
2/7/13,Bulls,,Kirk Hinrich,right elbow injury (DNP)
2/7/13,Bulls,,Marco Belinelli,sprained right ankle (DNP)
2/7/13,Hawks,,Lou Williams,surgery on right knee to repair torn ACL (out for season)
2/7/13,Lakers,,Pau Gasol,placed on IL with torn plantar fascia in right foot
2/8/13,76ers,,Jason Richardson,surgery on left knee (out for season) (date approximate)
2/8/13,Blazers,,Sasha Pavlovic,placed on IL with left foot injury
2/8/13,Blazers,Ronnie Price,,activated from IL
2/8/13,Bobcats,,DeSagana Diop,placed on IL
2/8/13,Bobcats,Michael Kidd-Gilchrist,,activated from IL
2/8/13,Bulls,,Kirk Hinrich,right elbow injury (DNP)
2/8/13,Clippers,Chauncey Billups,,activated from IL
2/8/13,Hawks,,DeShawn Stevenson,placed on IL
2/8/13,Hawks,Zaza Pachulia,,activated from IL
2/8/13,Heat,,Ray Allen,illness/flu (DNP)
2/8/13,Jazz,,Earl Watson,sore right leg (DNP)
2/8/13,Jazz,,Gordon Hayward,strained right shoulder (DNP)
2/8/13,Magic,,Glen Davis,placed on IL with fractured left foot (out for season)
2/8/13,Magic,,Hedo Turkoglu,flu (DNP)
2/8/13,Magic,,J.J. Redick,sore right shoulder (DNP)
2/8/13,Magic,Arron Afflalo,,activated from IL
2/8/13,Nets,,Jerry Stackhouse,stiff neck (DNP)
2/8/13,Pacers,,Sam Young,sore throat / flu (DNP)
2/8/13,Pistons,,Andre Drummond,placed on IL with stress fracture in back
2/8/13,Pistons,Corey Maggette,,activated from IL
2/8/13,Raptors,,Linas Kleiza,sore right knee (DNP)
2/8/13,Spurs,,Manu Ginobili,sore left hamstring (DNP)
2/8/13,Timberwolves,,Andrei Kirilenko,sprained right quadricep (DNP)
2/8/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/8/13,Warriors,,Jarrett Jack,right shoulder injury (DNP)
2/8/13,Warriors,,Jeremy Tyler,placed on IL
2/8/13,Warriors,Andrew Bogut,,activated from IL
2/8/13,Wizards,,Jordan Crawford,DNP
2/8/13,Wizards,,Trevor Booker,sore left wrist (DNP)
2/9/13,76ers,,Jason Richardson,placed on IL with surgery on left knee (out for season)
2/9/13,Jazz,,Gordon Hayward,sprained right shoulder (DNP)
2/9/13,Warriors,,Andrew Bogut,placed on IL with sore left ankle / rest
2/9/13,Warriors,,Jarrett Jack,bruised right shoulder (DNP)
2/9/13,Warriors,Jeremy Tyler,,activated from IL
2/10/13,Grizzlies,Quincy Pondexter,,activated from IL
2/10/13,Heat,,Jarvis Varnado,placed on IL
2/10/13,Heat,Chris Bosh,,activated from IL
2/10/13,Magic,,Hedo Turkoglu,sore back (DNP)
2/10/13,Raptors,,Andrea Bargnani,flu (DNP)
2/10/13,Raptors,,Linas Kleiza,placed on IL with sore right knee
2/10/13,Raptors,Landry Fields,,activated from IL
2/10/13,Rockets,,Toney Douglas,left hip pointer (DNP)
2/10/13,Spurs,,Manu Ginobili,sore left hamstring (DNP)
2/10/13,Thunder,,Kevin Martin,flu (DNP)
2/10/13,Timberwolves,,Andrei Kirilenko,sprained right quadricep (DNP)
2/10/13,Timberwolves,,Jose Barea ,left foot injury (DNP)
2/10/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/11/13,Bobcats,,Tyrus Thomas,placed on IL
2/11/13,Bobcats,DeSagana Diop,,activated from IL
2/11/13,Bulls,,Kirk Hinrich,right elbow injury (DNP)
2/11/13,Clippers,,Caron Butler,sore lower back (DNP)
2/11/13,Clippers,,Chauncey Billups,sore lower back (DNP)
2/11/13,Hawks,,Johan Petro,placed on IL
2/11/13,Hawks,DeShawn Stevenson,,activated from IL
2/11/13,Hawks,Zaza Pachulia,,activated from IL (P)
2/11/13,Hornets,,Eric Gordon,knee injury (DNP)
2/11/13,Nets,,Deron Williams,placed on IL with ankle injury
2/11/13,Nets,Tornike Shengelia,,activated from IL
2/11/13,Pacers,,Sam Young,sore throat / flu (DNP)
2/11/13,Spurs,, Tony Parker,knee injury (DNP)
2/11/13,Spurs,,Manu Ginobili,sore left hamstring (DNP)
2/11/13,Timberwolves,,Andrei Kirilenko,sprained right quadricep (DNP)
2/11/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/11/13,Wizards,,Trevor Booker,sore left wrist (DNP)
2/12/13,Blazers,,Will Barton,placed on IL
2/12/13,Blazers,Sasha Pavlovic,,activated from IL
2/12/13,Celtics,,Leandro Barbosa,torn ACL in left knee (out for season)
2/12/13,Heat,,Mike Miller,placed on IL with flu
2/12/13,Heat,Jarvis Varnado,,activated from IL
2/12/13,Jazz,,Gordon Hayward,sprained right shoulder (DNP)
2/12/13,Nuggets,,Andre Iguodala,right cervical strain (DNP)
2/12/13,Nuggets,,Danilo Gallinari,sinus infection (DNP)
2/12/13,Nuggets,,Wilson Chandler,tightness in left groin (DNP)
2/12/13,Rockets,,Toney Douglas,left hip pointer (DNP)
2/12/13,Warriors,,Jeremy Tyler,placed on IL
2/12/13,Warriors,Andrew Bogut,,activated from IL
2/13/13,Blazers,,Nolan Smith,placed on IL
2/13/13,Blazers,Will Barton,,activated from IL
2/13/13,Celtics,,Rajon Rondo,surgery on left knee to repair torn ACL (out for season)
2/13/13,Hawks,Johan Petro,,activated from IL
2/13/13,Hornets,,Eric Gordon,sprained right hand (DNP)
2/13/13,Jazz,,Gordon Hayward,sprained right shoulder (DNP)
2/13/13,Kings,,Marcus Thornton ,placed on IL with bruised right hand
2/13/13,Kings,Tyler Honeycutt,,activated from IL
2/13/13,Nuggets,,Andre Iguodala,right cervical strain (DNP)
2/13/13,Nuggets,,Danilo Gallinari,sinus infection (DNP)
2/13/13,Pacers,,David West,placed on IL with eye injury
2/13/13,Pacers,Miles Plumlee,,activated from IL
2/13/13,Rockets,,Toney Douglas,left hip pointer (DNP)
2/13/13,Spurs,Tim Duncan,,activated from IL
2/13/13,Timberwolves,,Andrei Kirilenko,sprained right quadricep (DNP)
2/13/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/13/13,Wizards,,Trevor Booker,sore left wrist (DNP)
2/14/13,Heat,,Udonis Haslem,placed on IL with leg injury
2/14/13,Heat,Mike Miller,,activated from IL
2/19/13,Blazers,,Wes Matthews Jr.,placed on IL with sprained right ankle
2/19/13,Blazers,Nolan Smith,,activated from IL
2/19/13,Bucks,,Marquis Daniels,placed on IL with illness
2/19/13,Bucks,Larry Sanders ,,activated from IL
2/19/13,Bulls,Kirk Hinrich,,activated from IL (P)
2/19/13,Celtics,,Leandro Barbosa,torn ACL in left knee (DNP)
2/19/13,Kings,Marcus Thornton ,,activated from IL
2/19/13,Nets,,Tornike Shengelia,placed on IL
2/19/13,Nets,Deron Williams,,activated from IL
2/20/13,Bobcats,,Ben Gordon,sore right knee (DNP)
2/20/13,Bucks,,Joel Przybilla,placed on IL
2/20/13,Bucks,Marquis Daniels,,activated from IL
2/20/13,Celtics,,Leandro Barbosa,torn ACL in left knee (DNP)
2/20/13,Heat,,Mike Miller,placed on IL with ear infection
2/20/13,Heat,Udonis Haslem,,activated from IL
2/20/13,Hornets,,Eric Gordon,sprained right hand (DNP)
2/20/13,Hornets,,Eric Gordon,DNP
2/20/13,Pacers,,Miles Plumlee,placed on IL
2/20/13,Pacers,David West,,activated from IL
2/20/13,Rockets,,Marcus Morris,placed on IL
2/20/13,Rockets,Greg Smith ,,activated from IL
2/20/13,Rockets,Terrence Jones,,activated from IL
2/20/13,Thunder,,Kendrick Perkins,placed on IL with sprained right knee
2/20/13,Thunder,Jeremy Lamb,,activated from IL
2/20/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/20/13,Rockets,,Toney Douglas,left hip pointer (DNP)
2/21/13,Bulls,,Kirk Hinrich,sore right elbow (DNP)
2/21/13,Spurs,,Kawhi Leonard,placed on IL with knee injury
2/22/13,Blazers,,Eric Maynor,placed on IL
2/22/13,Blazers,Wes Matthews Jr.,,activated from IL
2/22/13,Bulls,,Kirk Hinrich,sore right elbow (DNP)
2/22/13,Celtics,,Kevin Garnett,DNP
2/22/13,Hawks,,Jeremy Tyler,placed on IL
2/22/13,Hawks,Johan Petro,,activated from IL (P)
2/22/13,Magic,,Jameer Nelson,strained patellar tendon in left knee (DNP)
2/22/13,Nets,,Jerry Stackhouse,illness (DNP)
2/22/13,Nets,,Joe Johnson,placed on IL with plantar fasciitis in left foot
2/22/13,Nets,Tornike Shengelia,,activated from IL
2/22/13,Pistons,,Brandon Knight,hyperextended right knee (P) / sprained right ankle (CBC) (DNP)
2/22/13,Raptors,,Terrence Ross,stomach flu (DNP)
2/22/13,Spurs,,Aron Baynes,placed on IL
2/22/13,Spurs,,Stephen Jackson,DNP
2/22/13,Spurs,Kawhi Leonard,,activated from IL
2/22/13,Suns,,Hamed Haddadi,placed on IL
2/22/13,Suns,Diante Garrett,,activated from IL
2/22/13,Thunder,,Ronnie Brewer,placed on IL
2/22/13,Thunder,Kendrick Perkins,,activated from IL
2/22/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/22/13,Warriors,,Andrew Bogut,placed on IL with back injury
2/23/13,Bucks,,Ish Smith,placed on IL
2/23/13,Cavaliers,,Omri Casspi,abdominal pain / appendectomy (CBC) (DNP)
2/23/13,Magic,,Jameer Nelson,bruised left knee (DNP)
2/23/13,Pacers,,Ben Hansbrough,placed on IL
2/23/13,Pacers,Danny Granger,,activated from IL
2/23/13,Pistons,,Brandon Knight,hyperextended right knee (P) / sprained right ankle (CBC) (DNP)
2/23/13,Pistons,,Corey Maggette,flu (DNP)
2/24/13,76ers,Thaddeus Young,,activated from IL
2/24/13,Bulls,,Kirk Hinrich,sore right elbow (DNP)
2/24/13,Heat,,Jarvis Varnado,placed on IL
2/24/13,Heat,Mike Miller,,activated from IL
2/24/13,Kings,,Cole Aldrich,placed on IL
2/24/13,Mavericks,,Dominique Jones,placed on IL
2/24/13,Mavericks,Chris Kaman,,activated from IL
2/24/13,Spurs,, Tony Parker,sore triceps (DNP)
2/24/13,Spurs,,Gary Neal,placed on IL with calf injury
2/24/13,Spurs,Aron Baynes,,activated from IL
2/24/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/24/13,Cavaliers,,Omri Casspi,appendectomy (out indefinitely)
2/24/13,Cavaliers,,Omri Casspi,recovering from appendectomy (DNP)
2/25/13,Hawks,,Zaza Pachulia,placed on IL with Achilles tendon injury
2/25/13,Hawks,Jeremy Tyler,,activated from IL
2/25/13,Nuggets,,Danilo Gallinari,placed on IL with bruised left thigh
2/25/13,Nuggets,Julyan Stone,,activated from IL
2/25/13,Pistons,,Brandon Knight,hyperextended right knee (P) / sprained right ankle (CBC) (DNP)
2/25/13,Raptors,,Mickael Pietrus,placed on IL
2/25/13,Raptors,,Sebastian Telfair,flu (DNP)
2/26/13,Bucks,Joel Przybilla,,activated from IL
2/26/13,Bulls,,Taj Gibson,sprained left knee (DNP)
2/26/13,Cavaliers,,Kyrie Irving,hyperextended right knee (DNP)
2/26/13,Cavaliers,,Omri Casspi,recovering from appendectomy (DNP)
2/26/13,Clippers,,Eric Bledsoe,left calf injury (DNP)
2/26/13,Heat,,Shane Battier,placed on IL with hamstring injury
2/26/13,Heat,Jarvis Varnado,,activated from IL
2/26/13,Magic,,Jameer Nelson,strained left knee (DNP)
2/26/13,Magic,Al Harrington,,activated from IL
2/26/13,Nets,Joe Johnson,,activated from IL
2/26/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
2/26/13,Bucks,,Samuel Dalembert,placed on IL
2/27/13,Blazers,,Nolan Smith,placed on IL with left knee injury
2/27/13,Blazers,Eric Maynor,,activated from IL
2/27/13,Bucks,,Joel Przybilla,placed on IL
2/27/13,Cavaliers,,Kyrie Irving,hyperextended right knee (DNP)
2/27/13,Cavaliers,,Omri Casspi,recovering from appendectomy (DNP)
2/27/13,Hawks,,Jeremy Tyler,placed on IL
2/27/13,Hawks,Zaza Pachulia,,activated from IL
2/27/13,Hornets,,Anthony Davis,sprained left shoulder (DNP)
2/27/13,Hornets,,Eric Gordon,sore knee (DNP)
2/27/13,Jazz,,Paul Millsap,sprained left ankle (DNP)
2/27/13,Magic,,Jameer Nelson,bruised patella in left knee (DNP)
2/27/13,Rockets,,Tyler Honeycutt,placed on IL
2/27/13,Thunder,,Daniel Orton,placed on IL
2/27/13,Thunder,,Jeremy Lamb,placed on IL
2/27/13,Thunder,Ronnie Brewer,,activated from IL
2/27/13,Wizards,,Leandro Barbosa,placed on IL recovering from surgery on left knee to repair torn ACL (out for season)
2/27/13,Wizards,,Nene Hilario ,placed on IL with right shoulder injury
2/27/13,Wizards,Cartier Martin,,activated from IL
2/27/13,Bucks,Samuel Dalembert,,activated from IL
2/28/13,Bulls,,Richard Hamilton,lower back spasms (DNP)
2/28/13,Bulls,,Taj Gibson,sore left knee (DNP)
2/28/13,Timberwolves,,Andrei Kirilenko,strained left calf (DNP)
2/28/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/1/13,Cavaliers,,Kyrie Irving,hyperextended right knee (DNP)
3/1/13,Cavaliers,,Omri Casspi,recovering from appendectomy (DNP)
3/1/13,Hawks,Jeremy Tyler,,activated from IL
3/1/13,Heat,Shane Battier,,activated from IL
3/1/13,Hornets,,Anthony Davis,sprained left shoulder (DNP)
3/1/13,Hornets,,Jason Smith,torn labrum in right shoulder (DNP)
3/1/13,Jazz,,Al Jefferson,sprained left ankle (DNP)
3/1/13,Jazz,,Paul Millsap,sprained left ankle (DNP)
3/1/13,Magic,,Jameer Nelson,bruised patella in left knee (DNP)
3/1/13,Mavericks,,Anthony Morrow,placed on IL with hip injury
3/1/13,Mavericks,Dominique Jones,,activated from IL
3/1/13,Nets,,Tornike Shengelia,placed on IL
3/1/13,Nuggets,,Julyan Stone,placed on IL
3/1/13,Nuggets,Danilo Gallinari,,activated from IL
3/1/13,Spurs,,Boris Diaw,placed on IL with strained back
3/1/13,Spurs,,Stephen Jackson,sprained right ankle (DNP)
3/1/13,Spurs,Cory Joseph,,activated from IL
3/1/13,Thunder,,DeAndre Liggins,placed on IL
3/1/13,Thunder,,Perry Jones III,placed on IL
3/1/13,Thunder,Daniel Orton,,activated from IL
3/1/13,Celtics,,Fab Melo,placed on IL
3/1/13,Hawks,, Mike Scott,placed on IL
3/1/13,Heat,,Jarvis Varnado,placed on IL
3/2/13,76ers,,Nick Young,sprained left ankle (DNP)
3/2/13,Blazers,,Sasha Pavlovic,placed on IL with bruised quadriceps
3/2/13,Blazers,Nolan Smith,,activated from IL
3/2/13,Bulls,,Richard Hamilton,sore lower back (DNP)
3/2/13,Bulls,,Taj Gibson,placed on IL with sore left knee
3/2/13,Raptors,,Rudy Gay,back spasms (DNP)
3/2/13,Spurs,, Tony Parker,sprained left ankle (out indefinitely)
3/2/13,Timberwolves,,Andrei Kirilenko,strained left calf (DNP)
3/2/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/2/13,Timberwolves,,Nikola Pekovic,abdominal strain (DNP)
3/3/13,76ers,,Nick Young,left foot injury (DNP)
3/3/13,Bulls,,Kirk Hinrich,right foot injury (DNP)
3/3/13,Bulls,,Richard Hamilton,placed on IL with sore lower back
3/3/13,Grizzlies,,Zach Randolph,sprained left ankle (DNP)
3/3/13,Kings,Cole Aldrich,,activated from IL
3/3/13,Knicks,,Chris Copeland,placed on IL
3/3/13,Knicks,Marcus Camby,,activated from IL
3/3/13,Magic,,Jameer Nelson,bruised patella in left knee (DNP)
3/3/13,Spurs,, Tony Parker,placed on IL with sprained left ankle
3/3/13,Spurs,Gary Neal,,activated from IL
3/3/13,Wizards,,Jason Collins,placed on IL
3/3/13,Wizards,Nene Hilario ,,activated from IL
3/4/13,Cavaliers,,Dion Waiters,illness / calf ailment (CBC) (DNP)
3/4/13,Cavaliers,,Omri Casspi,recovering from appendectomy (DNP)
3/4/13,Cavaliers,,Tyler Zeller,illness (DNP)
3/4/13,Hawks,,Kyle Korver,sprained right big toe (DNP)
3/4/13,Hawks,,Zaza Pachulia,sore right Achilles tendon (DNP)
3/4/13,Hornets,,Jason Smith,placed on IL with torn labrum in right shoulder (out for season)
3/4/13,Jazz,,Al Jefferson,sprained left ankle (DNP)
3/4/13,Raptors,Linas Kleiza,,activated from IL
3/4/13,Timberwolves,,Andrei Kirilenko,strained left calf (DNP)
3/4/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/4/13,Timberwolves,,Nikola Pekovic,abdominal strain (DNP)
3/4/13,Warriors,Andrew Bogut,,activated from IL
3/4/13,Raptors,,Quincy Acy,placed on IL
3/5/13,Thunder,,Daniel Orton,placed on IL
3/5/13,Thunder,DeAndre Liggins,,activated from IL
3/5/13,Thunder,Perry Jones III,,activated from IL
3/6/13,76ers,,Nick Young,sprained left ankle (DNP)
3/6/13,Bulls,,Kirk Hinrich,right foot injury (DNP)
3/6/13,Cavaliers,,Daniel Gibson,illness (DNP)
3/6/13,Cavaliers,,Dion Waiters,illness / calf ailment (CBC) (DNP)
3/6/13,Cavaliers,,Omri Casspi,recovering from appendectomy (DNP)
3/6/13,Grizzlies,,Darrell Arthur,back injury (DTD)
3/6/13,Grizzlies,,Zach Randolph,sprained left ankle (DNP)
3/6/13,Hawks,,Zaza Pachulia,placed on IL with sore right Achilles tendon (out for season)
3/6/13,Jazz,,Al Jefferson,placed on IL with sprained left ankle
3/6/13,Jazz,Mo Williams,,activated from IL
3/6/13,Knicks,,Carmelo Anthony,placed on IL with sore right knee
3/6/13,Knicks,Chris Copeland,,activated from IL
3/6/13,Nets,Tornike Shengelia,,activated from IL
3/6/13,Pacers,,Danny Granger,placed on IL with sore left knee (out for season)
3/6/13,Pacers,Ben Hansbrough,,activated from IL
3/6/13,Pistons,,Charlie Villanueva,sore left hamstring (DNP)
3/6/13,Pistons,,Greg Monroe,sore left ankle (DNP)
3/6/13,Raptors,,Linas Kleiza,placed on IL
3/6/13,Raptors,Mickael Pietrus,,activated from IL
3/6/13,Rockets,,Terrence Jones,placed on IL
3/6/13,Spurs,,Aron Baynes,placed on IL
3/6/13,Spurs,Boris Diaw,,activated from IL
3/6/13,Suns,Hamed Haddadi,,activated from IL
3/6/13,Timberwolves,,Andrei Kirilenko,strained left calf (DNP)
3/6/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/6/13,Timberwolves,,Nikola Pekovic,abdominal strain (DNP)
3/6/13,Wizards,,Bradley Beal,placed on IL with sprained left ankle
3/6/13,Wizards,Jason Collins,,activated from IL
3/6/13,Hawks, Mike Scott,,activated from IL
3/7/13,Bobcats,,Ramon Sessions,sprained MCL in left knee (out for season)
3/7/13,Clippers,,Jamal Crawford,sore left ankle (DNP)
3/7/13,Hornets,,Austin Rivers,fractured hand (out indefinitely)
3/7/13,Suns,,Marcin Gortat,sprained right foot (out indefinitely)
3/7/13,Thunder,Jeremy Lamb,,activated from IL
3/7/13,Thunder,,DeAndre Liggins,placed on IL
3/8/13,76ers,,Nick Young,sprained left ankle (DNP)
3/8/13,Bulls,,Kirk Hinrich,right foot injury (DNP)
3/8/13,Cavaliers,,Daniel Gibson,illness (DNP)
3/8/13,Cavaliers,,Omri Casspi,recovering from appendectomy (DNP)
3/8/13,Grizzlies,,Darrell Arthur,sore neck (DNP)
3/8/13,Grizzlies,,Zach Randolph,sprained left ankle (DNP)
3/8/13,Hawks,,Ivan Johnson,left finger injury (DNP) (CBC)
3/8/13,Jazz,,Kevin Murphy,placed on IL
